NC_017112.1	Acetobacter pasteurianus IFO 3283-32 plasmid pAPA32-060, complete sequence.	1815	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter
NC_017134.1	Acetobacter pasteurianus IFO 3283-32 plasmid pAPA32-012, complete sequence.	191443	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter
NC_017135.1	Acetobacter pasteurianus IFO 3283-32 plasmid pAPA32-030, complete sequence.	49961	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter
NC_017149.1	Acetobacter pasteurianus IFO 3283-32 plasmid pAPA32-020, complete sequence.	182940	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter
NC_014641.1	Achromobacter xylosoxidans A8 plasmid pA81, complete sequence.	98156	11	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter
NC_014642.1	Achromobacter xylosoxidans A8 plasmid pA82, complete sequence.	247895	11	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter
NC_009467.1	Acidiphilium cryptum JF-5 plasmid pACRY01, complete sequence.	203589	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
NC_009468.1	Acidiphilium cryptum JF-5 plasmid pACRY02, complete sequence.	187422	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
NC_009469.1	Acidiphilium cryptum JF-5 plasmid pACRY03, complete sequence.	88953	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
NC_009470.1	Acidiphilium cryptum JF-5 plasmid pACRY04, complete sequence.	37415	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
NC_009471.1	Acidiphilium cryptum JF-5 plasmid pACRY05, complete sequence.	37155	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
NC_009472.1	Acidiphilium cryptum JF-5 plasmid pACRY06, complete sequence.	8781	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
NC_009473.1	Acidiphilium cryptum JF-5 plasmid pACRY07, complete sequence.	5629	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
NC_009474.1	Acidiphilium cryptum JF-5 plasmid pACRY08, complete sequence.	4909	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
NC_015178.1	Acidiphilium multivorum AIU301 plasmid pACMV1, complete sequence.	271573	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
NC_015179.1	Acidiphilium multivorum AIU301 plasmid pACMV3, complete sequence.	54248	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
NC_015180.1	Acidiphilium multivorum AIU301 plasmid pACMV5, complete sequence.	14328	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
NC_015181.1	Acidiphilium multivorum AIU301 plasmid pACMV6, complete sequence.	12125	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
NC_015182.1	Acidiphilium multivorum AIU301 plasmid pACMV8, complete sequence.	1729	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
NC_015187.1	Acidiphilium multivorum AIU301 plasmid pACMV2, complete sequence.	65564	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
NC_015188.1	Acidiphilium multivorum AIU301 plasmid pACMV4, complete sequence.	40588	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
NC_015189.1	Acidiphilium multivorum AIU301 plasmid pACMV7, complete sequence.	5178	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium
NC_015851.1	Acidithiobacillus caldus SM-1 megaplasmid, complete sequence.	251782	11	Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus
NC_015852.1	Acidithiobacillus caldus SM-1 plasmid pLAtc1, complete sequence.	9778	11	Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus
NC_015853.1	Acidithiobacillus caldus SM-1 plasmid pLAtc2, complete sequence.	14110	11	Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus
NC_015854.1	Acidithiobacillus caldus SM-1 plasmid pLAtc3, complete sequence.	29704	11	Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus
NC_015057.1	Granulicella tundricola plasmid pACIX901, complete sequence.	475658	11	Bacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Granulicella
NC_015058.1	Granulicella tundricola plasmid pACIX903, complete sequence.	188167	11	Bacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Granulicella
NC_015059.1	Granulicella tundricola plasmid pACIX904, complete sequence.	115493	11	Bacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Granulicella
NC_015060.1	Granulicella tundricola plasmid pACIX905, complete sequence.	115221	11	Bacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Granulicella
NC_015065.1	Granulicella tundricola plasmid pACIX902, complete sequence.	300292	11	Bacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Granulicella
NC_008765.1	Acidovorax sp. JS42 plasmid pAOVO01, complete sequence.	72689	11	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax
NC_008766.1	Acidovorax sp. JS42 plasmid pAOVO02, complete sequence.	63609	11	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax
NC_017163.1	Acinetobacter baumannii 1656-2 plasmid ABKp1, complete sequence.	74451	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_017164.1	Acinetobacter baumannii 1656-2 plasmid ABKp2, complete sequence.	8041	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_011585.1	Acinetobacter baumannii AB0057 plasmid pAB0057, complete sequence.	8729	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_010605.1	Acinetobacter baumannii ACICU plasmid pACICU1, complete sequence.	28279	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_010606.1	Acinetobacter baumannii ACICU plasmid pACICU2, complete sequence.	64366	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_009083.1	Acinetobacter baumannii ATCC 17978 plasmid pAB1, complete sequence.	13408	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_009084.1	Acinetobacter baumannii ATCC 17978 plasmid pAB2, complete sequence.	11302	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_010401.1	Acinetobacter baumannii AYE plasmid p1ABAYE, complete sequence.	5644	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_010402.1	Acinetobacter baumannii AYE plasmid p2ABAYE, complete sequence.	9661	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_010403.1	Acinetobacter baumannii AYE plasmid p4ABAYE, complete sequence.	2726	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_010404.1	Acinetobacter baumannii AYE plasmid p3ABAYE, complete sequence.	94413	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_017848.1	Acinetobacter baumannii MDR-TJ plasmid pABTJ1, complete sequence.	77528	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_017172.1	Acinetobacter baumannii MDR-ZJ06 plasmid pMDR-ZJ06, complete sequence.	20301	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_010395.1	Acinetobacter baumannii SDF plasmid p1ABSDF, complete sequence.	6106	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_010396.1	Acinetobacter baumannii SDF plasmid p2ABSDF, complete sequence.	25014	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_010398.1	Acinetobacter baumannii SDF plasmid p3ABSDF, complete sequence.	24922	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_017165.1	Acinetobacter baumannii TCDC-AB0715 plasmid p1ABTCDC0715, complete sequence.	8731	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_017166.1	Acinetobacter baumannii TCDC-AB0715 plasmid p2ABTCDC0715, complete sequence.	70894	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex
NC_010940.1	Actinobacillus pleuropneumoniae serovar 7 str. AP76 plasmid APP7_C, complete sequence.	3533	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus
NC_010941.1	Actinobacillus pleuropneumoniae serovar 7 str. AP76 plasmid ABB7_B, complete sequence.	4236	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus
NC_010942.1	Actinobacillus pleuropneumoniae serovar 7 str. AP76 plasmid APP7_A, complete sequence.	5685	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus
NC_017965.1	Advenella kashmirensis WT001 plasmid pWTk445, complete sequence.	57884	11	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae
NC_004923.1	Aeromonas salmonicida salmonicida A449 plasmid pAsa1, complete sequence.	5424	11	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas
NC_004924.1	Aeromonas salmonicida salmonicida A449 plasmid pAsa3, complete sequence.	5616	11	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas
NC_004925.1	Aeromonas salmonicida salmonicida A449 plasmid pAsa2, complete sequence.	5247	11	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas
NC_009349.1	Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete sequence.	166749	11	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas
NC_009350.1	Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete sequence.	155098	11	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas
NC_013438.1	Aggregatibacter actinomycetemcomitans plasmid S25, complete sequence.	31045	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter
NC_014629.1	Aggregatibacter actinomycetemcomitans D11S-1 plasmid S57, complete sequence.	23886	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter
NC_015184.1	Agrobacterium sp. H13-3 plasmid pAspH13-3a, complete sequence.	601551	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium
NC_011987.1	Agrobacterium radiobacter K84 plasmid pAtK84c, complete sequence.	388169	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;Agrobacterium tumefaciens complex
NC_011990.1	Agrobacterium radiobacter K84 plasmid pAtK84b, complete sequence.	184668	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;Agrobacterium tumefaciens complex
NC_011994.1	Agrobacterium radiobacter K84 plasmid pAgK84, complete sequence.	44420	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;Agrobacterium tumefaciens complex
NC_003064.2	Agrobacterium tumefaciens str. C58 plasmid At, complete sequence.	542868	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;Agrobacterium tumefaciens complex
NC_003065.3	Agrobacterium tumefaciens str. C58 plasmid Ti, complete sequence.	214233	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;Agrobacterium tumefaciens complex
NC_011981.1	Agrobacterium vitis S4 plasmid pAtS4e, complete sequence.	631775	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium
NC_011982.1	Agrobacterium vitis S4 plasmid pTiS4, complete sequence.	258824	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium
NC_011984.1	Agrobacterium vitis S4 plasmid pAtS4c, complete sequence.	211620	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium
NC_011986.1	Agrobacterium vitis S4 plasmid pAtS4a, complete sequence.	78730	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium
NC_011991.1	Agrobacterium vitis S4 plasmid pAtS4b, complete sequence.	130435	11	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium
NC_014908.1	Alicycliphilus denitrificans BC plasmid pALIDE01, complete sequence.	119718	11	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Alicycliphilus
NC_014911.1	Alicycliphilus denitrificans BC plasmid pALIDE02, complete sequence.	78982	11	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Alicycliphilus
NC_015423.1	Alicycliphilus denitrificans K601 plasmid pALIDE201, complete sequence.	75488	11	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Alicycliphilus
NC_013206.1	Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446 plasmid pAACI01, complete sequence.	91726	11	Bacteria;Firmicutes;Bacillales;Alicyclobacillaceae;Alicyclobacillus
NC_013207.1	Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446 plasmid pAACI02, complete sequence.	87298	11	Bacteria;Firmicutes;Bacillales;Alicyclobacillaceae;Alicyclobacillus
NC_013208.1	Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446 plasmid pAACI03, complete sequence.	7907	11	Bacteria;Firmicutes;Bacillales;Alicyclobacillaceae;Alicyclobacillus
NC_011311.1	Aliivibrio salmonicida LFI1238 plasmid pVSAL840, complete sequence.	83540	11	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Aliivibrio
NC_011314.1	Aliivibrio salmonicida LFI1238 plasmid pVSAL320, complete sequence.	30807	11	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Aliivibrio
NC_011315.1	Aliivibrio salmonicida LFI1238 plasmid pVSAL54, complete sequence.	5360	11	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Aliivibrio
